Book,Chapter,Verse,Original_User_Text,Authoritative_Text,Replaced
Deuteronomy,7,11,ושמרת את המצוה ואת החקים ואת המשפטים אשר אנכי מצוך היום לעשותם,ושמרת את המצוה ואת החקים ואת המשפטים אשר אנכי מצוך היום לעשותם,NO
Deuteronomy,7,12,והיה עקב תשמעון את המשפטים האלה ושמרתם ועשיתם אתם ושמר יהוה אלהיך לך את הברית ואת החסד אשר נשבע לאבתיך,והיה עקב תשמעון את המשפטים האלה ושמרתם ועשיתם אתם ושמר יהוה אלהיך לך את הברית ואת החסד אשר נשבע לאבתיך,NO
Deuteronomy,7,13,ואהבך וברכך והרבך וברך פרי בטנך ופרי אדמתך דגנך ותירשך ויצהרך שגר אלפיך ועשתרת צאנך על האדמה אשר נשבע לאבתיך לתת לך,ואהבך וברכך והרבך וברך פרי בטנך ופרי אדמתך דגנך ותירשך ויצהרך שגר אלפיך ועשתרת צאנך על האדמה אשר נשבע לאבתיך לתת לך,NO
Deuteronomy,7,14,ברוך תהיה מכל העמים לא יהיה בך עקר ועקרה ובבהמתך,ברוך תהיה מכל העמים לא יהיה בך עקר ועקרה ובבהמתך,NO
Deuteronomy,7,15,והסיר יהוה ממך כל חלי וכל מדוי מצרים הרעים אשר ידעת לא ישימם בך ונתנם בכל שנאיך,והסיר יהוה ממך כל חלי וכל מדוי מצרים הרעים אשר ידעת לא ישימם בך ונתנם בכל שנאיך,NO
Deuteronomy,7,16,ואכלת את כל העמים אשר יהוה אלהיך נתן לך לא תחס עינך עליהם ולא תעבד את אלהיהם כי מוקש הוא לך,ואכלת את כל העמים אשר יהוה אלהיך נתן לך לא תחס עינך עליהם ולא תעבד את אלהיהם כי מוקש הוא לך,NO
Deuteronomy,7,17,כי תאמר בלבבך רבים הגוים האלה ממני איכה אוכל להורישם,כי תאמר בלבבך רבים הגוים האלה ממני איכה אוכל להורישם,NO
Deuteronomy,7,18,לא תירא מהם זכר תזכר את אשר עשה יהוה אלהיך לפרעה ולכל מצרים,לא תירא מהם זכר תזכר את אשר עשה יהוה אלהיך לפרעה ולכל מצרים,NO
Deuteronomy,7,19,המסת הגדלת אשר ראו עיניך והאתת והמפתים והיד החזקה והזרע הנטויה אשר הוצאך יהוה אלהיך כן יעשה יהוה אלהיך לכל העמים אשר אתה ירא מפניהם,המסת הגדלת אשר ראו עיניך והאתת והמפתים והיד החזקה והזרע הנטויה אשר הוצאך יהוה אלהיך כן יעשה יהוה אלהיך לכל העמים אשר אתה ירא מפניהם,NO
Deuteronomy,7,20,וגם את הצרעה ישלח יהוה אלהיך בם עד אבד הנשארים והנסתרים מפניך,וגם את הצרעה ישלח יהוה אלהיך בם עד אבד הנשארים והנסתרים מפניך,NO
Deuteronomy,7,21,לא תערץ מפניהם כי יהוה אלהיך בקרבך אל גדול ונורא,לא תערץ מפניהם כי יהוה אלהיך בקרבך אל גדול ונורא,NO
Deuteronomy,7,22,ונשל יהוה אלהיך את הגוים האל מפניך מעט מעט לא תוכל כלתם מהר פן תרבה עליך חית השדה,ונשל יהוה אלהיך את הגוים האל מפניך מעט מעט לא תוכל כלתם מהר פן תרבה עליך חית השדה,NO
Deuteronomy,7,23,ונתנם יהוה אלהיך לפניך והמם מהומה גדלה עד השמדם,ונתנם יהוה אלהיך לפניך והמם מהומה גדלה עד השמדם,NO
Deuteronomy,7,24,ונתן מלכיהם בידך והאבדת את שמם מתחת השמים לא יתיצב איש בפניך עד השמדך אתם,ונתן מלכיהם בידך והאבדת את שמם מתחת השמים לא יתיצב איש בפניך עד השמדך אתם,NO
Deuteronomy,7,25,פסילי אלהיהם תשרפון באש לא תחמד כסף וזהב עליהם ולקחת לך פן תוקש בו כי תועבת יהוה אלהיך הוא,פסילי אלהיהם תשרפון באש לא תחמד כסף וזהב עליהם ולקחת לך פן תוקש בו כי תועבת יהוה אלהיך הוא,NO
Deuteronomy,7,26,ולא תביא תועבה אל ביתך והיית חרם כמהו שקץ תשקצנו ותעב תתעבנו כי חרם הוא,ולא תביא תועבה אל ביתך והיית חרם כמהו שקץ תשקצנו ותעב תתעבנו כי חרם הוא,NO
Deuteronomy,8,1,כל המצוה אשר אנכי מצוך היום תשמרון לעשות למען תחיון ורביתם ובאתם וירשתם את הארץ אשר נשבע יהוה לאבתיכם,כל המצוה אשר אנכי מצוך היום תשמרון לעשות למען תחיון ורביתם ובאתם וירשתם את הארץ אשר נשבע יהוה לאבתיכם,NO
Deuteronomy,8,2,וזכרת את כל הדרך אשר הליכך יהוה אלהיך זה ארבעים שנה במדבר למען ענתך לנסתך לדעת את אשר בלבבך התשמר מצותו [מצותיו] אם לא,וזכרת את כל הדרך אשר הליכך יהוה אלהיך זה ארבעים שנה במדבר למען ענתך לנסתך לדעת את אשר בלבבך התשמר מצותו [מצותיו] אם לא,NO
Deuteronomy,8,3,ויענך וירעבך ויאכלך את המן אשר לא ידעת ולא ידעון אבתיך למען הודעך כי לא על הלחם לבדו יחיה האדם כי על כל מוצא פי יהוה יחיה האדם,ויענך וירעבך ויאכלך את המן אשר לא ידעת ולא ידעון אבתיך למען הודעך כי לא על הלחם לבדו יחיה האדם כי על כל מוצא פי יהוה יחיה האדם,NO
Deuteronomy,8,4,שמלתך לא בלתה מעליך ורגלך לא בצקה זה ארבעים שנה,שמלתך לא בלתה מעליך ורגלך לא בצקה זה ארבעים שנה,NO
Deuteronomy,8,5,וידעת עם לבבך כי כאשר ייסר איש את בנו יהוה אלהיך מיסרך,וידעת עם לבבך כי כאשר ייסר איש את בנו יהוה אלהיך מיסרך,NO
Deuteronomy,8,6,ושמרת את מצות יהוה אלהיך ללכת בדרכיו וליראה אתו,ושמרת את מצות יהוה אלהיך ללכת בדרכיו וליראה אתו,NO
Deuteronomy,8,7,כי יהוה אלהיך מביאך אל ארץ טובה ארץ נחלי מים עינת ותהמת יצאים בבקעה ובהר,כי יהוה אלהיך מביאך אל ארץ טובה ארץ נחלי מים עינת ותהמת יצאים בבקעה ובהר,NO
Deuteronomy,8,8,ארץ חטה ושערה וגפן ותאנה ורמון ארץ זית שמן ודבש,ארץ חטה ושערה וגפן ותאנה ורמון ארץ זית שמן ודבש,NO
Deuteronomy,8,9,ארץ אשר לא במסכנת תאכל בה לחם לא תחסר כל בה ארץ אשר אבניה ברזל ומהרריה תחצב נחשת,ארץ אשר לא במסכנת תאכל בה לחם לא תחסר כל בה ארץ אשר אבניה ברזל ומהרריה תחצב נחשת,NO
Deuteronomy,8,10,ואכלת ושבעת וברכת את יהוה אלהיך על הארץ הטבה אשר נתן לך,ואכלת ושבעת וברכת את יהוה אלהיך על הארץ הטבה אשר נתן לך,NO
Deuteronomy,8,11,השמר לך פן תשכח את יהוה אלהיך לבלתי שמר מצותיו ומשפטיו וחקתיו אשר אנכי מצוך היום,השמר לך פן תשכח את יהוה אלהיך לבלתי שמר מצותיו ומשפטיו וחקתיו אשר אנכי מצוך היום,NO
Deuteronomy,8,12,פן תאכל ושבעת ובתים טובים תבנה וישבת,פן תאכל ושבעת ובתים טובים תבנה וישבת,NO
Deuteronomy,8,13,ובקרך וצאנך ירבין וכסף וזהב ירבה לך וכל אשר לך ירבה,ובקרך וצאנך ירבין וכסף וזהב ירבה לך וכל אשר לך ירבה,NO
Deuteronomy,8,14,ורם לבבך ושכחת את יהוה אלהיך המוציאך מארץ מצרים מבית עבדים,ורם לבבך ושכחת את יהוה אלהיך המוציאך מארץ מצרים מבית עבדים,NO
Deuteronomy,8,15,המוליכך במדבר הגדל והנורא נחש שרף ועקרב וצמאון אשר אין מים המוציא לך מים מצור החלמיש,המוליכך במדבר הגדל והנורא נחש שרף ועקרב וצמאון אשר אין מים המוציא לך מים מצור החלמיש,NO
Deuteronomy,8,16,המאכלך מן במדבר אשר לא ידעון אבתיך למען ענתך ולמען נסתך להיטבך באחריתך,המאכלך מן במדבר אשר לא ידעון אבתיך למען ענתך ולמען נסתך להיטבך באחריתך,NO
Deuteronomy,8,17,ואמרת בלבבך כחי ועצם ידי עשה לי את החיל הזה,ואמרת בלבבך כחי ועצם ידי עשה לי את החיל הזה,NO
Deuteronomy,8,18,וזכרת את יהוה אלהיך כי הוא הנתן לך כח לעשות חיל למען הקים את בריתו אשר נשבע לאבתיך כיום הזה,וזכרת את יהוה אלהיך כי הוא הנתן לך כח לעשות חיל למען הקים את בריתו אשר נשבע לאבתיך כיום הזה,NO
Deuteronomy,8,19,והיה אם שכח תשכח את יהוה אלהיך והלכת אחרי אלהים אחרים ועבדתם והשתחוית להם העדתי בכם היום כי אבד תאבדון,והיה אם שכח תשכח את יהוה אלהיך והלכת אחרי אלהים אחרים ועבדתם והשתחוית להם העדתי בכם היום כי אבד תאבדון,NO
Deuteronomy,8,20,כגוים אשר יהוה מאביד מפניכם כן תאבדון עקב לא תשמעון בקול יהוה אלהיכם,כגוים אשר יהוה מאביד מפניכם כן תאבדון עקב לא תשמעון בקול יהוה אלהיכם,NO
Deuteronomy,9,1,שמע ישראל אתה עבר היום את הירדן לבא לרשת גוים גדלים ועצמים ממך ערים גדלת ובצרת בשמים,שמע ישראל אתה עבר היום את הירדן לבא לרשת גוים גדלים ועצמים ממך ערים גדלת ובצרת בשמים,NO
Deuteronomy,9,2,עם גדול ורם בני ענקים אשר אתה ידעת ואתה שמעת מי יתיצב לפני בני ענק,עם גדול ורם בני ענקים אשר אתה ידעת ואתה שמעת מי יתיצב לפני בני ענק,NO
Deuteronomy,9,3,וידעת היום כי יהוה אלהיך הוא העבר לפניך אש אכלה הוא ישמידם והוא יכניעם לפניך והורשתם והאבדתם מהר כאשר דבר יהוה לך,וידעת היום כי יהוה אלהיך הוא העבר לפניך אש אכלה הוא ישמידם והוא יכניעם לפניך והורשתם והאבדתם מהר כאשר דבר יהוה לך,NO
Deuteronomy,9,4,אל תאמר בלבבך בהדף יהוה אלהיך אתם מלפניך לאמר בצדקתי הביאני יהוה לרשת את הארץ הזאת וברשעת הגוים האלה יהוה מורישם מפניך,אל תאמר בלבבך בהדף יהוה אלהיך אתם מלפניך לאמר בצדקתי הביאני יהוה לרשת את הארץ הזאת וברשעת הגוים האלה יהוה מורישם מפניך,NO
Deuteronomy,9,5,לא בצדקתך ובישר לבבך אתה בא לרשת את ארצם כי ברשעת הגוים האלה יהוה אלהיך מורישם מפניך ולמען הקים את הדבר אשר נשבע יהוה לאבתיך לאברהם ליצחק וליעקב,לא בצדקתך ובישר לבבך אתה בא לרשת את ארצם כי ברשעת הגוים האלה יהוה אלהיך מורישם מפניך ולמען הקים את הדבר אשר נשבע יהוה לאבתיך לאברהם ליצחק וליעקב,NO
